"","area_code","iso3c","continent","comm_code","item_code","item","comm_group"
"324","BE","BEL","EU","p35","C_OTRE","Other transport equipment (35)","Agri"
"325","BE","BEL","EU","p36","C_FURN","Furniture; other manufactured goods n.e.c. (36)","Agri"
"326","BE","BEL","EU","p37","C_RYMS","Secondary raw materials","Agri"
"327","BE","BEL","EU","p37.w.1","C_BOTW","Bottles for treatment, Recycling of bottles by direct reuse","Agri"
"328","BE","BEL","EU","p40.11.a","C_POWC","Electricity by coal","Agri"
"329","BE","BEL","EU","p40.11.b","C_POWG","Electricity by gas","Agri"
"330","BE","BEL","EU","p40.11.c","C_POWN","Electricity by nuclear","Agri"
"331","BE","BEL","EU","p40.11.d","C_POWH","Electricity by hydro","Agri"
"332","BE","BEL","EU","p40.11.e","C_POWW","Electricity by wind","Agri"
"333","BE","BEL","EU","p40.11.f","C_POWP","Electricity by petroleum and other oil derivatives","Agri"
"334","BE","BEL","EU","p40.11.g","C_POWB","Electricity by biomass and waste","Agri"
"335","BE","BEL","EU","p40.11.h","C_POWS","Electricity by solar photovoltaic","Agri"
"336","BE","BEL","EU","p40.11.i","C_POWE","Electricity by solar thermal","Agri"
"337","BE","BEL","EU","p40.11.j","C_POWO","Electricity by tide, wave, ocean","Agri"
"338","BE","BEL","EU","p40.11.k","C_POWM","Electricity by Geothermal","Agri"
"339","BE","BEL","EU","p40.11.l","C_POWZ","Electricity nec","Agri"
"340","BE","BEL","EU","p40.12","C_POWT","Transmission services of electricity","Agri"
"341","BE","BEL","EU","p40.13","C_POWD","Distribution and trade services of electricity","Agri"
"342","BE","BEL","EU","p40.2.a","C_COOG","Coke oven gas","Agri"
"343","BE","BEL","EU","p40.2.b","C_MBFG","Blast Furnace Gas","Agri"
"344","BE","BEL","EU","p40.2.c","C_MOSG","Oxygen Steel Furnace Gas","Agri"
"345","BE","BEL","EU","p40.2.d","C_MGWG","Gas Works Gas","Agri"
"346","BE","BEL","EU","p40.2.e","C_MBIO","Biogas","Agri"
"347","BE","BEL","EU","p40.2.1","C_GASD","Distribution services of gaseous fuels through mains","Agri"
"348","BE","BEL","EU","p40.3","C_HWAT","Steam and hot water supply services","Agri"
"349","BE","BEL","EU","p41","C_WATR","Collected and purified water, distribution services of water (41)","Agri"
"350","BE","BEL","EU","p45","C_CONS","Construction work (45)","Agri"
"351","BE","BEL","EU","p45.w","C_CONW","Secondary construction material for treatment, Re-processing of secondary construction material into aggregates","Agri"
"352","BE","BEL","EU","p50.a","C_TDMO","Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries","Agri"
"353","BE","BEL","EU","p50.b","C_TDFU","Retail trade services of motor fuel","Agri"
"354","BE","BEL","EU","p51","C_TDWH","Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)","Agri"
"355","BE","BEL","EU","p52","C_TDRT","Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)","Agri"
"356","BE","BEL","EU","p55","C_HORE","Hotel and restaurant services (55)","Agri"
"357","BE","BEL","EU","p60.1","C_TRAI","Railway transportation services","Agri"
"358","BE","BEL","EU","p60.2","C_TLND","Other land transportation services","Agri"
"359","BE","BEL","EU","p60.3","C_TPIP","Transportation services via pipelines","Agri"
"360","BE","BEL","EU","p61.1","C_TWAS","Sea and coastal water transportation services","Agri"
"361","BE","BEL","EU","p61.2","C_TWAI","Inland water transportation services","Agri"
"362","BE","BEL","EU","p62","C_TAIR","Air transport services (62)","Agri"
"363","BE","BEL","EU","p63","C_TAUX","Supporting and auxiliary transport services; travel agency services (63)","Agri"
"364","BE","BEL","EU","p64","C_PTEL","Post and telecommunication services (64)","Agri"
"365","BE","BEL","EU","p65","C_FINT","Financial intermediation services, except insurance and pension funding services (65)","Agri"
"366","BE","BEL","EU","p66","C_FINS","Insurance and pension funding services, except compulsory social security services (66)","Agri"
"367","BE","BEL","EU","p67","C_FAUX","Services auxiliary to financial intermediation (67)","Agri"
"368","BE","BEL","EU","p70","C_REAL","Real estate services (70)","Agri"
"369","BE","BEL","EU","p71","C_MARE","Renting services of machinery and equipment without operator and of personal and household goods (71)","Agri"
"370","BE","BEL","EU","p72","C_COMP","Computer and related services (72)","Agri"
"371","BE","BEL","EU","p73","C_RESD","Research and development services (73)","Agri"
"372","BE","BEL","EU","p74","C_OBUS","Other business services (74)","Agri"
"373","BE","BEL","EU","p75","C_PADF","Public administration and defence services; compulsory social security services (75)","Agri"
"374","BE","BEL","EU","p80","C_EDUC","Education services (80)","Agri"
"375","BE","BEL","EU","p85","C_HEAL","Health and social work services (85)","Agri"
"376","BE","BEL","EU","p90.1.a","C_INCF","Food waste for treatment: incineration","Agri"
"377","BE","BEL","EU","p90.1.b","C_INCP","Paper waste for treatment: incineration","Agri"
"378","BE","BEL","EU","p90.1.c","C_INCL","Plastic waste for treatment: incineration","Agri"
"379","BE","BEL","EU","p90.1.d","C_INCM","Intert/metal waste for treatment: incineration","Agri"
"380","BE","BEL","EU","p90.1.e","C_INCT","Textiles waste for treatment: incineration","Agri"
"381","BE","BEL","EU","p90.1.f","C_INCW","Wood waste for treatment: incineration","Agri"
"382","BE","BEL","EU","p90.1.g","C_INCO","Oil/hazardous waste for treatment: incineration","Agri"
"383","BE","BEL","EU","p90.2.a","C_BIOF","Food waste for treatment: biogasification and land application","Agri"
"384","BE","BEL","EU","p90.2.b","C_BIOP","Paper waste for treatment: biogasification and land application","Agri"
"385","BE","BEL","EU","p90.2.c","C_BIOS","Sewage sludge for treatment: biogasification and land application","Agri"
"386","BE","BEL","EU","p90.3.a","C_COMF","Food waste for treatment: composting and land application","Agri"
"387","BE","BEL","EU","p90.3.b","C_COMW","Paper and wood waste for treatment: composting and land application","Agri"
"388","BE","BEL","EU","p90.4.a","C_WASF","Food waste for treatment: waste water treatment","Agri"
"389","BE","BEL","EU","p90.4.b","C_WASO","Other waste for treatment: waste water treatment","Agri"
"390","BE","BEL","EU","p90.5.a","C_LANF","Food waste for treatment: landfill","Agri"
"391","BE","BEL","EU","p90.5.b","C_LANP","Paper for treatment: landfill","Agri"
"392","BE","BEL","EU","p90.5.c","C_LANL","Plastic waste for treatment: landfill","Agri"
"393","BE","BEL","EU","p90.5.d","C_LANI","Inert/metal/hazardous waste for treatment: landfill","Agri"
"394","BE","BEL","EU","p90.5.e","C_LANT","Textiles waste for treatment: landfill","Agri"
"395","BE","BEL","EU","p90.5.f","C_LANW","Wood waste for treatment: landfill","Agri"
"396","BE","BEL","EU","p91","C_ORGA","Membership organisation services n.e.c. (91)","Agri"
"397","BE","BEL","EU","p92","C_RECR","Recreational, cultural and sporting services (92)","Agri"
"398","BE","BEL","EU","p93","C_OSER","Other services (93)","Agri"
"399","BE","BEL","EU","p95","C_PRHH","Private households with employed persons (95)","Agri"
"400","BE","BEL","EU","p99","C_EXTO","Extra-territorial organizations and bodies","Agri"
"401","BG","BGR","EU","p01.a","C_PARI","Paddy rice","Agri"
"402","BG","BGR","EU","p01.b","C_WHEA","Wheat","Agri"
"403","BG","BGR","EU","p01.c","C_OCER","Cereal grains nec","Agri"
"404","BG","BGR","EU","p01.d","C_FVEG","Vegetables, fruit, nuts","Agri"
"405","BG","BGR","EU","p01.e","C_OILS","Oil seeds","Agri"
"406","BG","BGR","EU","p01.f","C_SUGB","Sugar cane, sugar beet","Agri"
"407","BG","BGR","EU","p01.g","C_FIBR","Plant-based fibers","Agri"
"408","BG","BGR","EU","p01.h","C_OTCR","Crops nec","Agri"
"409","BG","BGR","EU","p01.i","C_CATL","Cattle","Agri"
"410","BG","BGR","EU","p01.j","C_PIGS","Pigs","Agri"
"411","BG","BGR","EU","p01.k","C_PLTR","Poultry","Agri"
"412","BG","BGR","EU","p01.l","C_OMEA","Meat animals nec","Agri"
"413","BG","BGR","EU","p01.m","C_OANP","Animal products nec","Agri"
"414","BG","BGR","EU","p01.n","C_MILK","Raw milk","Agri"
"415","BG","BGR","EU","p01.o","C_WOOL","Wool, silk-worm cocoons","Agri"
"416","BG","BGR","EU","p01.w.1","C_MANC","Manure (conventional treatment)","Agri"
"417","BG","BGR","EU","p01.w.2","C_MANB","Manure (biogas treatment)","Agri"
"418","BG","BGR","EU","p02","C_FORE","Products of forestry, logging and related services (02)","Agri"
"419","BG","BGR","EU","p05","C_FISH","Fish and other fishing products; services incidental of fishing (05)","Agri"
"420","BG","BGR","EU","p10.a","C_ANTH","Anthracite","Agri"
"421","BG","BGR","EU","p10.b","C_COKC","Coking Coal","Agri"
"422","BG","BGR","EU","p10.c","C_OTBC","Other Bituminous Coal","Agri"
"423","BG","BGR","EU","p10.d","C_SUBC","Sub-Bituminous Coal","Agri"
"424","BG","BGR","EU","p10.e","C_PATF","Patent Fuel","Agri"
"425","BG","BGR","EU","p10.f","C_LIBC","Lignite/Brown Coal","Agri"
"426","BG","BGR","EU","p10.g","C_BKBP","BKB/Peat Briquettes","Agri"
"427","BG","BGR","EU","p10.h","C_PEAT","Peat","Agri"
"428","BG","BGR","EU","p11.a","C_COIL","Crude petroleum and services related to crude oil extraction, excluding surveying","Agri"
"429","BG","BGR","EU","p11.b","C_GASE","Natural gas and services related to natural gas extraction, excluding surveying","Agri"
"430","BG","BGR","EU","p11.b.1","C_GASL","Natural Gas Liquids","Agri"
"431","BG","BGR","EU","p11.c","C_OGPL","Other Hydrocarbons","Agri"
"432","BG","BGR","EU","p12","C_ORAN","Uranium and thorium ores (12)","Agri"
"433","BG","BGR","EU","p13.1","C_IRON","Iron ores","Agri"
"434","BG","BGR","EU","p13.20.11","C_COPO","Copper ores and concentrates","Agri"
"435","BG","BGR","EU","p13.20.12","C_NIKO","Nickel ores and concentrates","Agri"
"436","BG","BGR","EU","p13.20.13","C_ALUO","Aluminium ores and concentrates","Agri"
"437","BG","BGR","EU","p13.20.14","C_PREO","Precious metal ores and concentrates","Agri"
"438","BG","BGR","EU","p13.20.15","C_LZTO","Lead, zinc and tin ores and concentrates","Agri"
"439","BG","BGR","EU","p13.20.16","C_ONFO","Other non-ferrous metal ores and concentrates","Agri"
"440","BG","BGR","EU","p14.1","C_STON","Stone","Agri"
"441","BG","BGR","EU","p14.2","C_SDCL","Sand and clay","Agri"
"442","BG","BGR","EU","p14.3","C_CHMF","Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.","Agri"
"443","BG","BGR","EU","p15.a","C_PCAT","Products of meat cattle","Agri"
"444","BG","BGR","EU","p15.b","C_PPIG","Products of meat pigs","Agri"
"445","BG","BGR","EU","p15.c","C_PPLT","Products of meat poultry","Agri"
"446","BG","BGR","EU","p15.d","C_POME","Meat products nec","Agri"
"447","BG","BGR","EU","p15.e","C_VOIL","products of Vegetable oils and fats","Agri"
"448","BG","BGR","EU","p15.f","C_DAIR","Dairy products","Agri"
"449","BG","BGR","EU","p15.g","C_RICE","Processed rice","Agri"
"450","BG","BGR","EU","p15.h","C_SUGR","Sugar","Agri"
"451","BG","BGR","EU","p15.i","C_OFOD","Food products nec","Agri"
"452","BG","BGR","EU","p15.j","C_BEVR","Beverages","Agri"
"453","BG","BGR","EU","p15.k","C_FSHP","Fish products","Agri"
"454","BG","BGR","EU","p16","C_TOBC","Tobacco products (16)","Agri"
"455","BG","BGR","EU","p17","C_TEXT","Textiles (17)","Agri"
"456","BG","BGR","EU","p18","C_GARM","Wearing apparel; furs (18)","Agri"
"457","BG","BGR","EU","p19","C_LETH","Leather and leather products (19)","Agri"
"458","BG","BGR","EU","p20","C_WOOD","Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)","Agri"
"459","BG","BGR","EU","p20.w","C_WOOW","Wood material for treatment, Re-processing of secondary wood material into new wood material","Agri"
"460","BG","BGR","EU","p21.1","C_PULP","Pulp","Agri"
"461","BG","BGR","EU","p21.w.1","C_PAPR","Secondary paper for treatment, Re-processing of secondary paper into new pulp","Agri"
"462","BG","BGR","EU","p21.2","C_PAPE","Paper and paper products","Agri"
"463","BG","BGR","EU","p22","C_MDIA","Printed matter and recorded media (22)","Agri"
"464","BG","BGR","EU","p23.1.a","C_COKE","Coke Oven Coke","Agri"
"465","BG","BGR","EU","p23.1.b","C_GCOK","Gas Coke","Agri"
"466","BG","BGR","EU","p23.1.c","C_COTA","Coal Tar","Agri"
"467","BG","BGR","EU","p23.20.a","C_MGSL","Motor Gasoline","Agri"
"468","BG","BGR","EU","p23.20.b","C_AGSL","Aviation Gasoline","Agri"
"469","BG","BGR","EU","p23.20.c","C_GJET","Gasoline Type Jet Fuel","Agri"
"470","BG","BGR","EU","p23.20.d","C_KJET","Kerosene Type Jet Fuel","Agri"
"471","BG","BGR","EU","p23.20.e","C_KERO","Kerosene","Agri"
"472","BG","BGR","EU","p23.20.f","C_DOIL","Gas/Diesel Oil","Agri"
"473","BG","BGR","EU","p23.20.g","C_FOIL","Heavy Fuel Oil","Agri"
"474","BG","BGR","EU","p23.20.h","C_RGAS","Refinery Gas","Agri"
"475","BG","BGR","EU","p23.20.i","C_LPGA","Liquefied Petroleum Gases (LPG)","Agri"
"476","BG","BGR","EU","p23.20.j","C_REFF","Refinery Feedstocks","Agri"
"477","BG","BGR","EU","p23.20.k","C_ETHA","Ethane","Agri"
"478","BG","BGR","EU","p23.20.l","C_NAPT","Naphtha","Agri"
"479","BG","BGR","EU","p23.20.m","C_WHSP","White Spirit & SBP","Agri"
"480","BG","BGR","EU","p23.20.n","C_LUBR","Lubricants","Agri"
"481","BG","BGR","EU","p23.20.o","C_BITU","Bitumen","Agri"
"482","BG","BGR","EU","p23.20.p","C_PARW","Paraffin Waxes","Agri"
"483","BG","BGR","EU","p23.20.q","C_PETC","Petroleum Coke","Agri"
"484","BG","BGR","EU","p23.20.r","C_NSPP","Non-specified Petroleum Products","Agri"
"485","BG","BGR","EU","p23.3","C_NUCF","Nuclear fuel","Agri"
"486","BG","BGR","EU","p24.a","C_PLAS","Plastics, basic","Agri"
"487","BG","BGR","EU","p24.a.w","C_PLAW","Secondary plastic for treatment, Re-processing of secondary plastic into new plastic","Agri"
"488","BG","BGR","EU","p24.b","C_NFER","N-fertiliser","Agri"
"489","BG","BGR","EU","p24.c","C_PFER","P- and other fertiliser","Agri"
"490","BG","BGR","EU","p24.d","C_CHEM","Chemicals nec","Agri"
"491","BG","BGR","EU","p24.e","C_CHAR","Charcoal","Agri"
"492","BG","BGR","EU","p24.f","C_ADDC","Additives/Blending Components","Agri"
"493","BG","BGR","EU","p24.g","C_BIOG","Biogasoline","Agri"
"494","BG","BGR","EU","p24.h","C_BIOD","Biodiesels","Agri"
"495","BG","BGR","EU","p24.i","C_OBIO","Other Liquid Biofuels","Agri"
"496","BG","BGR","EU","p25","C_RUBP","Rubber and plastic products (25)","Agri"
"497","BG","BGR","EU","p26.a","C_GLAS","Glass and glass products","Agri"
"498","BG","BGR","EU","p26.a.w","M_metal&mineral_products","Secondary glass for treatment, Re-processing of secondary glass into new glass","Agri"
"499","BG","BGR","EU","p26.b","C_CRMC","Ceramic goods","Agri"
"500","BG","BGR","EU","p26.c","C_BRIK","Bricks, tiles and construction products, in baked clay","Agri"
"501","BG","BGR","EU","p26.d","C_CMNT","Cement, lime and plaster","Agri"
"502","BG","BGR","EU","p26.d.w","C_ASHW","Ash for treatment, Re-processing of ash into clinker","Agri"
"503","BG","BGR","EU","p26.e","C_ONMM","Other non-metallic mineral products","Agri"
"504","BG","BGR","EU","p27.a","C_STEL","Basic iron and steel and of ferro-alloys and first products thereof","Agri"
"505","BG","BGR","EU","p27.a.w","C_STEW","Secondary steel for treatment, Re-processing of secondary steel into new steel","Agri"
"506","BG","BGR","EU","p27.41","C_PREM","Precious metals","Agri"
"507","BG","BGR","EU","p27.41.w","C_PREW","Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals","Agri"
"508","BG","BGR","EU","p27.42","C_ALUM","Aluminium and aluminium products","Agri"
"509","BG","BGR","EU","p27.42.w","C_ALUW","Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium","Agri"
"510","BG","BGR","EU","p27.43","C_LZTP","Lead, zinc and tin and products thereof","Agri"
"511","BG","BGR","EU","p27.43.w","C_LZTW","Secondary lead for treatment, Re-processing of secondary lead into new lead","Agri"
"512","BG","BGR","EU","p27.44","C_COPP","Copper products","Agri"
"513","BG","BGR","EU","p27.44.w","C_COPW","Secondary copper for treatment, Re-processing of secondary copper into new copper","Agri"
"514","BG","BGR","EU","p27.45","C_ONFM","Other non-ferrous metal products","Agri"
"515","BG","BGR","EU","p27.45.w","C_ONFW","Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals","Agri"
"516","BG","BGR","EU","p27.5","C_METC","Foundry work services","Agri"
"517","BG","BGR","EU","p28","C_FABM","Fabricated metal products, except machinery and equipment (28)","Agri"
"518","BG","BGR","EU","p29","C_MACH","Machinery and equipment n.e.c. (29)","Agri"
"519","BG","BGR","EU","p30","C_OFMA","Office machinery and computers (30)","Agri"
"520","BG","BGR","EU","p31","C_ELMA","Electrical machinery and apparatus n.e.c. (31)","Agri"
"521","BG","BGR","EU","p32","C_RATV","Radio, television and communication equipment and apparatus (32)","Agri"
"522","BG","BGR","EU","p33","C_MEIN","Medical, precision and optical instruments, watches and clocks (33)","Agri"
"523","BG","BGR","EU","p34","C_MOTO","Motor vehicles, trailers and semi-trailers (34)","Agri"
"524","BG","BGR","EU","p35","C_OTRE","Other transport equipment (35)","Agri"
"525","BG","BGR","EU","p36","C_FURN","Furniture; other manufactured goods n.e.c. (36)","Agri"
"526","BG","BGR","EU","p37","C_RYMS","Secondary raw materials","Agri"
"527","BG","BGR","EU","p37.w.1","C_BOTW","Bottles for treatment, Recycling of bottles by direct reuse","Agri"
"528","BG","BGR","EU","p40.11.a","C_POWC","Electricity by coal","Agri"
"529","BG","BGR","EU","p40.11.b","C_POWG","Electricity by gas","Agri"
"530","BG","BGR","EU","p40.11.c","C_POWN","Electricity by nuclear","Agri"
"531","BG","BGR","EU","p40.11.d","C_POWH","Electricity by hydro","Agri"
"532","BG","BGR","EU","p40.11.e","C_POWW","Electricity by wind","Agri"
"533","BG","BGR","EU","p40.11.f","C_POWP","Electricity by petroleum and other oil derivatives","Agri"
"534","BG","BGR","EU","p40.11.g","C_POWB","Electricity by biomass and waste","Agri"
"535","BG","BGR","EU","p40.11.h","C_POWS","Electricity by solar photovoltaic","Agri"
"536","BG","BGR","EU","p40.11.i","C_POWE","Electricity by solar thermal","Agri"
"537","BG","BGR","EU","p40.11.j","C_POWO","Electricity by tide, wave, ocean","Agri"
"538","BG","BGR","EU","p40.11.k","C_POWM","Electricity by Geothermal","Agri"
"539","BG","BGR","EU","p40.11.l","C_POWZ","Electricity nec","Agri"
"540","BG","BGR","EU","p40.12","C_POWT","Transmission services of electricity","Agri"
