consumer,origin,input,input_group,product,input_category,cropland_m2,blue_water_m3,ghg_kg,biodiv,n_application_kg,p_application_kg
EU-27,NAM,Olives (including preserved),Oil crops,Leather and leather products (19),other crops,9.21919524651004e-06,2.11821277892891e-06,8.35194612418263e-10,6.00895806557371e-18,7.36545927815693e-08,1.13878253610193e-08
EU-27,NAM,Tomatoes and products,"Vegetables, fruit, nuts, pulses, spices",Leather and leather products (19),other crops,6.31954725912194e-09,4.63204998738299e-09,5.59550819423454e-12,4.11900317306439e-21,1.91295482222787e-10,3.69329845542513e-11
EU-27,NAM,Dates,"Vegetables, fruit, nuts, pulses, spices",Leather and leather products (19),other crops,3.46387572165416e-07,0,6.84728401920682e-11,2.2577115897028e-19,3.46256840297532e-09,7.7869384505645e-10
EU-27,NAM,Cottonseed,Fibre crops,Leather and leather products (19),fibre crops,0,0,1.60724157530403e-06,0,0,0
EU-27,NAM,Groundnut Oil,Vegetable oils,Leather and leather products (19),other crops,0,0,5.63857776861309e-09,0,0,0
EU-27,NAM,Cottonseed Oil,Vegetable oils,Leather and leather products (19),other crops,0,0,2.06603877274491e-09,0,0,0
EU-27,NAM,Palmkernel Oil,Vegetable oils,Leather and leather products (19),other crops,0,0,0,0,0,0
EU-27,NAM,Palm Oil,Vegetable oils,Leather and leather products (19),other crops,0,0,0,0,0,0
EU-27,NAM,Olive Oil,Vegetable oils,Leather and leather products (19),other crops,0,0,2.5514399077166e-10,0,0,0
EU-27,NAM,Groundnut Cake,Oil cakes,Leather and leather products (19),other crops,0,0,2.86646947121668e-09,0,0,0
EU-27,NAM,Cottonseed Cake,Oil cakes,Leather and leather products (19),other crops,0,0,1.0967679759491e-08,0,0,0
EU-27,NAM,Cotton lint,Fibre crops,Leather and leather products (19),fibre crops,0,0,3.61817680474041e-05,0,0,0
EU-27,NAM,Goats,Live animals,Leather and leather products (19),animal-based,0,1.82473324500428e-05,2.26705027149242e-06,0,0,0
EU-27,NAM,Mules,Live animals,Leather and leather products (19),animal-based,0,0,0,0,0,0
EU-27,LAM,Cocoa Beans and products,"Coffee, tea, cocoa",Leather and leather products (19),other crops,1.25934798850797e-05,0,1.26382881108635e-08,5.13764109130908e-17,3.35454095247819e-08,2.88449218786536e-09
EU-27,EUR,Palm Oil,Vegetable oils,Leather and leather products (19),other crops,0,0,0,0,0,0
EU-27,ROW,Rice and products,Cereals,Leather and leather products (19),other crops,1.81140326364007e-06,1.18159208884806e-07,3.16883451326906e-09,4.97951061911997e-17,1.16796316977143e-08,1.45444047078693e-09
EU-27,ROW,Wheat and products,Cereals,Leather and leather products (19),other crops,1.15132823179046e-07,9.21225981186425e-10,1.14520678528251e-10,3.16497782209604e-18,8.08099974581454e-10,1.21197450218491e-10
EU-27,ROW,Maize and products,Cereals,Leather and leather products (19),other crops,4.94796436861444e-06,0,6.78244428456448e-09,1.3601853110848e-16,4.19672990003412e-08,7.14285291652327e-09
EU-27,ROW,"Cereals, Other",Cereals,Leather and leather products (19),other crops,6.35810949701489e-07,7.96359583528945e-09,4.41653805647346e-10,1.74783133018602e-17,1.701112741843e-09,1.60900349741476e-10
EU-27,ROW,Potatoes and products,Roots and tubers,Leather and leather products (19),other crops,6.03245902831119e-07,1.0789131867474e-07,3.66886008345663e-11,1.65831068066633e-17,6.17448075402634e-09,1.4803656579581e-09
EU-27,ROW,Cassava and products,Roots and tubers,Leather and leather products (19),other crops,1.62284992679852e-05,3.89555206339355e-09,1.6745698982235e-08,4.46118134263062e-16,1.7289691527498e-08,2.41971936138424e-09
EU-27,ROW,Sweet potatoes,Roots and tubers,Leather and leather products (19),other crops,1.0679528362093e-08,2.00039528940643e-11,1.07667438374641e-11,2.93578056050151e-19,5.96666553366356e-11,1.12246456623551e-11
EU-27,ROW,"Roots, Other",Roots and tubers,Leather and leather products (19),other crops,7.45345802755373e-08,5.23471007468937e-11,1.0209290858519e-10,2.04894040672014e-18,9.64474587189552e-10,1.69268896933419e-10
EU-27,ROW,Soyabeans,Oil crops,Leather and leather products (19),other crops,3.06404410302618e-07,0,8.98552825326945e-12,8.42299473271926e-18,6.76748005768841e-10,2.86572489778798e-10
EU-27,ROW,Rape and Mustardseed,Oil crops,Leather and leather products (19),other crops,4.90216277094846e-07,0,3.32622324953311e-10,1.34759454532168e-17,3.58336311177675e-09,6.51685891642522e-10
EU-27,ROW,Coconuts - Incl Copra,Oil crops,Leather and leather products (19),other crops,1.52892066643652e-05,3.23021505108066e-08,1.489942458173e-08,4.2029717220524e-16,9.07112618964607e-09,5.15385625807644e-10
EU-27,ROW,Olives (including preserved),Oil crops,Leather and leather products (19),other crops,5.60638530343316e-05,1.93475874595521e-06,6.61276152961136e-08,1.54118388288776e-15,2.28889567688334e-07,1.43780121653215e-08
EU-27,ROW,"Vegetables, Other","Vegetables, fruit, nuts, pulses, spices",Leather and leather products (19),other crops,2.32245778259442e-09,2.4188590211671e-10,4.99637592844477e-12,6.3843890662133e-20,1.84607285362879e-11,4.36690246426978e-12
EU-27,ROW,Dates,"Vegetables, fruit, nuts, pulses, spices",Leather and leather products (19),other crops,6.05966874653545e-07,6.55271364934347e-07,1.5466344513884e-09,1.66579057669835e-17,6.00641168738938e-09,3.09405254075501e-10
EU-27,ROW,"Fruits, Other","Vegetables, fruit, nuts, pulses, spices",Leather and leather products (19),other crops,6.23211766099665e-09,4.21795596690768e-10,4.96306850188775e-12,1.71319643148795e-19,2.67215287732927e-11,4.15116512468068e-12
EU-27,ROW,Cloves,"Vegetables, fruit, nuts, pulses, spices",Leather and leather products (19),other crops,1.41824733102738e-07,1.52890714423802e-10,1.91817000064825e-10,3.89873298074872e-18,0,0
EU-27,ROW,"Spices, Other","Vegetables, fruit, nuts, pulses, spices",Leather and leather products (19),other crops,5.97250065460515e-08,3.25006915872529e-09,3.79566930502412e-11,1.64182824604962e-18,0,0
EU-27,ROW,Grazing,Grazing,Leather and leather products (19),other crops,0,0,1.87420914804442e-07,1.69073382400755e-13,8.86375634299065e-06,2.59701929807555e-06
EU-27,ROW,Olive Oil,Vegetable oils,Leather and leather products (19),other crops,0,0,1.0422540944468e-09,0,0,0
EU-27,ROW,Cattle,Live animals,Leather and leather products (19),animal-based,0,0,1.07907589754912e-05,0,0,0
EU-27,ROW,Buffaloes,Live animals,Leather and leather products (19),animal-based,0,0,3.66966076229418e-07,0,0,0
EU-27,ROW,Goats,Live animals,Leather and leather products (19),animal-based,0,0,1.44891651894287e-06,0,0,0
EU-27,ROW,Milk - Excluding Butter,Milk,Leather and leather products (19),animal-based,0,0,1.44354541911943e-05,0,0,0
EU-27,ROW,Hides and skins,"Hides, skins, wool",Leather and leather products (19),animal-based,0,0,0,0,0,0
EU-27,ROW,"Fish, Seafood",Fish,Leather and leather products (19),animal-based,0,0,3.00579804126838e-08,0,0,0
World,ASI,Wheat and products,Cereals,Textiles (17),other crops,0.557168329407374,0.139678580573321,0.000147180320752961,3.41761993394205e-13,0.00826893815092749,0.00185212916991861
World,ASI,Barley and products,Cereals,Textiles (17),other crops,0.0274473487247705,0.00376427518592514,3.23314558654719e-06,3.37384928298155e-14,7.08315173915479e-05,1.03777881772314e-05
World,ASI,Maize and products,Cereals,Textiles (17),other crops,0.119425980282931,0.0086674665088729,5.28745858971542e-05,1.79575116509973e-13,0.00102461518571437,0.000104907929052821
World,ASI,Oats,Cereals,Textiles (17),other crops,0.000594106136082007,0.000110449236144375,6.52550418360211e-08,9.51216532614513e-17,7.28008037436206e-07,1.08265330545708e-07
World,ASI,"Cereals, Other",Cereals,Textiles (17),other crops,0.000365363839837521,3.00570605756443e-05,5.18110472863257e-08,1.97194604226099e-16,4.1881851632746e-07,7.30471202677687e-08
World,ASI,Potatoes and products,Roots and tubers,Textiles (17),other crops,0.00307565405131281,0.00049977499217593,8.78388062942813e-07,1.46888834308161e-14,2.47470405037667e-05,3.63667870167973e-06
World,ASI,Sugar beet,Sugar crops,Textiles (17),other crops,0.000238607079554048,2.90911921196221e-05,2.129724258187e-08,1.53419477337986e-16,1.12560606442994e-06,9.39651470989777e-08
World,ASI,"Pulses, Other and products","Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,0.0094754834702737,0.000128582581371599,7.11701659645078e-07,1.93276322661746e-14,3.09823384738444e-05,1.09736167541434e-05
World,ASI,Nuts and products,"Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,0.000442439260466878,3.06856303212122e-06,9.65049754426849e-07,1.17000180642547e-14,4.73166634546144e-07,2.01328812723141e-08
World,ASI,Tomatoes and products,"Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,6.33703390731511e-08,3.18755408149104e-08,1.58405039365129e-11,1.20802871910309e-19,2.22034364790672e-10,8.23726125597337e-12
World,ASI,"Vegetables, Other","Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,0.000404040583233858,2.20240437365321e-05,9.8172200226797e-08,2.48192067795269e-16,6.27928599616748e-06,9.87360553979059e-07
World,ASI,Apples and products,"Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,0.000875674170742194,0.000649338464749427,1.97140846139392e-07,9.47597112965546e-16,6.21224706032655e-06,5.97515268170414e-07
World,ASI,Grapes and products (excl wine),"Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,3.41980276564434e-05,1.10827096464002e-05,3.72866707142436e-09,4.12331821358556e-17,1.21592407847278e-07,1.21911217129338e-08
World,ASI,"Fruits, Other","Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,0.00564983863957052,0.00219223746826871,9.71305990944732e-07,1.19284435213602e-14,1.93956672379169e-05,3.8955795806233e-06
World,ASI,Tobacco,"Tobacco, rubber",Textiles (17),other crops,0.00186114681039969,8.59404294662024e-05,5.77174114721734e-07,2.58488508173396e-15,1.90461431466567e-05,4.32037835779493e-06
World,ASI,Fodder crops,Fodder crops,Textiles (17),other crops,0.0618450699629789,0.00105262436951563,1.46337450824943e-05,1.24468073550389e-13,0.000493387209874514,8.23961668975956e-05
World,ASI,Grazing,Grazing,Textiles (17),other crops,0,0,1.19506775571239e-05,2.73775585328082e-12,0.000434893225436258,8.40034051580619e-05
World,ASI,"Sweeteners, Other","Sugar, sweeteners",Textiles (17),other crops,8.83177119519547e-05,0,1.20320760837853e-06,5.07441574521181e-16,0,0
World,ASI,Sunflowerseed Oil,Vegetable oils,Textiles (17),other crops,0,0,9.048484871895e-07,0,0,0
World,ASI,Sunflowerseed Cake,Oil cakes,Textiles (17),other crops,0,0,5.02534551104019e-09,0,0,0
World,ASI,Wine,Alcohol,Textiles (17),other crops,0,0,3.85885211555902e-11,0,0,0
World,ASI,"Beverages, Alcoholic",Alcohol,Textiles (17),other crops,0,0,6.17292961113737e-09,0,0,0
World,ASI,"Alcohol, Non-Food",Ethanol,Textiles (17),other crops,0,0,1.8971410694141e-05,0,0,0
World,ASI,Cattle,Live animals,Textiles (17),animal-based,0,0.00716382997664264,0.000206505523926954,0,0,0
World,ASI,Sheep,Live animals,Textiles (17),animal-based,0,0.000832040390424347,0.000141162380050293,0,0,0
World,ASI,Goats,Live animals,Textiles (17),animal-based,0,8.49598664776674e-05,1.47450659521296e-05,0,0,0
World,ASI,Horses,Live animals,Textiles (17),animal-based,0,3.76369517081468e-06,3.15470587919011e-07,0,0,0
World,ASI,Milk - Excluding Butter,Milk,Textiles (17),animal-based,0,0,9.73949896229658e-07,0,0,0
World,ASI,Wool (Clean Eq.),"Hides, skins, wool",Textiles (17),animal-based,0,0,0,0,0,0
World,ASI,Bovine Meat,Meat,Textiles (17),animal-based,0,3.86934375771332e-09,0,0,0,0
World,ASI,Hides and skins,"Hides, skins, wool",Textiles (17),animal-based,0,0,0,0,0,0
World,ASI,"Fish, Seafood",Fish,Textiles (17),animal-based,0,0,1.7258140453145e-06,0,0,0
World,ASI,Sugar cane,Sugar crops,Textiles (17),other crops,0.0424151499369788,0.045305347139532,8.27126887241731e-06,8.62903594826255e-14,0.00042818573324711,6.24067661856367e-05
World,ASI,Sunflower seed,Oil crops,Textiles (17),other crops,0.0419770791814259,0.000508224532509422,6.80820701391922e-06,1.18687295124453e-14,6.60866723555368e-05,7.82781344309488e-06
World,ASI,Seed cotton,Oil crops,Textiles (17),other crops,4.14934905243603,1.65088738654542,0.000559517349835496,5.7190736161863e-12,0.0365266838366173,0.00510861501870035
World,ASI,Sesame seed,Oil crops,Textiles (17),other crops,0.0139222096842244,4.63804291736666e-05,1.0408154218422e-05,2.93309211331849e-14,5.93972512237894e-05,6.01070652701156e-06
World,ASI,"Oilcrops, Other",Oil crops,Textiles (17),other crops,0.0483614418930158,0.0062670368917585,1.23300927796273e-05,9.74359676409858e-14,0,0
World,ASI,Onions,"Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,6.38895478710992e-06,4.26397543251818e-06,9.31145500603673e-10,8.69970640957043e-19,8.79885380235056e-09,1.3045060655242e-09
World,ASI,"Spices, Other","Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,0.00173930070731157,6.87658522090506e-05,2.72900926073701e-07,4.49104126880026e-15,0,0
World,ASI,Cottonseed,Fibre crops,Textiles (17),fibre crops,0,0,6.74251753121488e-06,0,0,0
World,ASI,Cottonseed Oil,Vegetable oils,Textiles (17),other crops,0,0,3.24162193984191e-07,0,0,0
World,ASI,"Oilcrops Oil, Other",Vegetable oils,Textiles (17),other crops,0,0,3.28834879485902e-06,0,0,0
World,ASI,Cottonseed Cake,Oil cakes,Textiles (17),other crops,0,0,1.01008138422777e-08,0,0,0
World,ASI,Sesameseed Cake,Oil cakes,Textiles (17),other crops,0,0,6.97820513393074e-10,0,0,0
World,ASI,"Oilseed Cakes, Other",Oil cakes,Textiles (17),other crops,0,0,3.86882090179694e-09,0,0,0
World,ASI,Cotton lint,Fibre crops,Textiles (17),fibre crops,0,0,0.00086745350050602,0,0,0
World,ASI,Poultry Birds,Live animals,Textiles (17),animal-based,0,4.96806609115147e-05,2.70784050359096e-06,0,0,0
World,ASI,Camels,Live animals,Textiles (17),animal-based,0,4.07866212488222e-07,1.10944306936232e-07,0,0,0
World,ASI,Eggs,Eggs,Textiles (17),animal-based,0,0,0,0,0,0
World,ASI,"Meat, Other",Meat,Textiles (17),animal-based,0,1.85287752951206e-10,0,0,0,0
World,ASI,Silk,"Hides, skins, wool",Textiles (17),animal-based,0,0,1.8752691276838e-06,0,0,0
World,EUR,Wheat and products,Cereals,Textiles (17),other crops,0.0238113308268527,0.000431201983932424,4.08315464305776e-06,2.52064564185206e-14,0.000106384744086826,1.72022941383149e-05
World,EUR,Barley and products,Cereals,Textiles (17),other crops,0.0085847779869254,4.08705699769967e-05,1.00445041677108e-06,1.36908687502449e-14,3.32215089010469e-05,7.44822577497637e-06
World,EUR,Maize and products,Cereals,Textiles (17),other crops,0.0178241998193492,0.0013875464409219,2.65888972434739e-06,1.12816537742085e-14,8.41886552566691e-05,7.37207853222909e-06
World,EUR,Oats,Cereals,Textiles (17),other crops,0.000240201104709066,5.99486862398357e-06,4.57202261070936e-08,3.19305336051125e-16,1.23837019417413e-06,1.91589973723244e-07
World,EUR,Potatoes and products,Roots and tubers,Textiles (17),other crops,0.00303996931950247,2.3795333039912e-05,5.32254885703792e-07,5.98786783226359e-16,8.35443306896449e-06,9.82869263177495e-07
World,EUR,Beans,"Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,2.2458785000739e-05,4.32339812089147e-07,6.38812180501321e-09,2.21539890601417e-17,3.604128769508e-08,1.23364749997205e-08
World,EUR,"Pulses, Other and products","Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,0.000163201096150002,4.14711436915801e-06,8.99925084720559e-09,3.3844996647256e-16,4.07766941053232e-07,1.19332524616936e-07
World,EUR,Soyabeans,Oil crops,Textiles (17),other crops,0.00545281359356477,1.13229250792677e-08,4.49332257849447e-07,1.29477400068383e-15,5.29544271125729e-06,1.11852076825533e-06
World,EUR,Sunflower seed,Oil crops,Textiles (17),other crops,0.0472647889364624,0.000325654851239754,3.08220856959075e-06,1.24580198437425e-14,8.15032351075097e-05,6.54217093437887e-06
World,EUR,Seed cotton,Oil crops,Textiles (17),other crops,0.0577819887496331,0.0661694801654665,9.11469133403321e-06,1.26990412745049e-13,0.000815134432557625,9.5961765731653e-05
World,EUR,Olives (including preserved),Oil crops,Textiles (17),other crops,0.00101660389206412,4.13081823089181e-05,1.4992243704795e-07,2.69815508378632e-15,4.61152545349815e-06,6.43132973671099e-07
World,EUR,Tomatoes and products,"Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,2.23834619495616e-10,9.01009948322101e-11,1.69816316285916e-13,4.56634389043511e-22,2.14403971364731e-12,4.36867179279249e-13
World,EUR,"Vegetables, Other","Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,0.00019221812275641,2.44684436415562e-05,6.23788609151733e-08,3.39608516838435e-16,1.6174911477582e-06,3.22167410729955e-07
World,EUR,Apples and products,"Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,0.000258019015912237,8.68401463839384e-06,2.89466140281723e-08,2.74574518169601e-17,4.62315878978815e-07,2.01722789670433e-08
World,EUR,"Fruits, Other","Vegetables, fruit, nuts, pulses, spices",Textiles (17),other crops,4.36293403703195e-05,1.80049160529988e-06,3.4548010738226e-09,1.17310199731384e-17,5.81879612964938e-08,7.65677621137856e-09
World,EUR,Tobacco,"Tobacco, rubber",Textiles (17),other crops,7.85611684816773e-05,5.94589717957535e-06,1.99661121558792e-08,1.60429444738553e-16,1.34595516303762e-07,3.72229911541482e-08
World,EUR,Fodder crops,Fodder crops,Textiles (17),other crops,0.00412240807028029,8.72027475162932e-06,8.37257037391236e-07,7.78784779429432e-15,1.12546253125207e-05,1.86447317811118e-06
World,EUR,Grazing,Grazing,Textiles (17),other crops,0,0,4.3116550050568e-07,1.5767341233298e-13,5.04319066084579e-05,4.88508801687995e-06
World,EUR,Cottonseed,Fibre crops,Textiles (17),fibre crops,0,0,6.7029754544412e-07,0,0,0
World,EUR,Sunflowerseed Oil,Vegetable oils,Textiles (17),other crops,0,0,7.2594878719672e-07,0,0,0
